"","Cliente_Id","Sexo","Estrato","Grupo_valor","Rango_ingresos_acum","Nivel_estudio","Estado_civil","Departamento","Edad","Hijos","Franquicia","canal","origen","Monto_transado","Reclamos","cnt_trx_201706","cnt_trx_201707","cnt_trx_201708","cnt_trx_201709","cnt_trx_201710","cnt_trx_201711","cnt_trx_201712","cnt_trx_201801","cnt_trx_201802","cnt_trx_201803","cnt_trx_201804","cnt_trx_201805","cnt_trx_201806","cnt_trx_201807","cnt_trx_201808","cnt_trx_201809","cnt_trx_201810","cnt_trx_201811","cnt_trx_201812","cnt_trx_201901","cnt_trx_201902","cnt_trx_201903","cnt_trx_201904","cnt_trx_201905","cnt_trx_201906","Total_trx","Grupo_cluster"
"1",13868758,"M",6,"Alto",49500000,"Especializacion","CASADO","ANTIOQUIA",60,"0","VISA","P","Internacional",1366024,3,1,2,10,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
"2",1258243,"M",5,"Alto",37500000,"Especializacion","CASADO","BOGOTA D.C.",60,"2","VISA","I","Nacional",36394431,2,7,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
"3",3921532,"M",6,"Alto",34500000,"Maestria","CASADO","BOGOTA D.C.",60,"0","AMEX","I","Nacional",21678225,2,8,29,11,4,17,11,7,15,16,10,22,9,15,7,13,7,15,12,33,5,7,3,4,31,15,326,1
"4",13908196,"F",4,"Alto",26400000,"Especializacion","CASADO","ANTIOQUIA",60,"0","VISA","P","Internacional",17894707,3,3,14,20,18,11,17,10,22,1,21,11,2,5,3,4,30,19,14,5,0,0,0,0,0,1,231,1
"5",12150269,"F",4,"Alto",24000000,"Especializacion","CASADO","VALLE DEL CAUCA",60,"0","MASTER","P","Nacional",7485496,3,1,8,12,3,11,15,5,3,9,3,2,3,2,1,10,7,14,3,12,22,8,17,11,15,2,199,1
"6",8037032,"F",5,"Alto",24000000,"Especializacion","SOLTERO","BOGOTA D.C.",60,"0","VISA","P","Nacional",8358400,2,4,8,1,2,1,4,13,19,7,6,15,2,0,1,0,0,5,7,1,14,7,17,3,20,18,175,1
"7",8666980,"F",6,"Alto",22500000,"Maestria","CASADO","BOGOTA D.C.",60,"0","AMEX","I","Nacional",25977184,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,12,16,0,0,0,0,0,0,50,1
"8",4024491,"F",6,"Alto",22500000,"Especializacion","SOLTERO","ANTIOQUIA",60,"0","VISA","P","Nacional",10679737,3,1,26,13,8,0,0,2,0,0,0,0,7,15,10,16,15,14,0,0,1,7,0,0,7,15,157,1
"9",7251637,"M",5,"Alto",21000000,"Especializacion","CASADO","ANTIOQUIA",60,"0","MASTER","P","Nacional",18770230,3,4,8,9,12,6,3,4,4,0,14,5,19,9,7,16,15,14,18,5,3,10,6,2,2,9,204,1
"10",8833317,"M",5,"Alto",21000000,"Pregrado","SOLTERO","BOGOTA D.C.",60,"0","AMEX","I","Nacional",63106299,2,1,6,3,5,0,0,0,1,4,3,2,6,0,22,13,7,10,1,5,0,1,6,0,0,0,96,3
"11",13852608,"M",5,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",60,"0","VISA","P","Internacional",2501556,3,33,26,26,33,27,34,37,22,12,17,15,23,3,14,36,42,70,56,35,17,31,22,18,23,14,686,2
"12",13303963,"F",5,"Alto",12000000,"Especializacion","SOLTERO","ANTIOQUIA",60,"0","VISA","P","Internacional",7205583,3,1,1,1,1,0,6,2,1,1,1,3,0,2,0,1,2,7,0,0,0,0,0,0,0,0,30,2
"13",14337406,"M",4,"Alto",12000000,"Maestria","SOLTERO","BOGOTA D.C.",60,"0","AMEX","I","Nacional",9159006,2,2,7,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
"14",11497584,"M",4,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",60,"0","VISA","P","Internacional",2130667,3,1,6,8,4,8,1,11,4,2,2,3,0,3,7,2,1,6,4,1,4,10,1,2,2,8,101,2
"15",8772467,"F",5,"Alto",7500000,"Especializacion","CASADO","ANTIOQUIA",60,"0","VISA","P","Internacional",700221,3,2,4,4,3,4,14,5,6,10,9,8,13,7,6,8,10,15,4,3,1,6,3,1,5,7,158,2
"16",6691103,"M",6,"Alto",7500000,"Maestria","SOLTERO","BOGOTA D.C.",60,"0","AMEX","I","Nacional",818643,2,6,11,3,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,2
"17",14654113,"M",4,"Alto",7500000,"Especializacion","CASADO","ANTIOQUIA",60,"0","VISA","P","Nacional",29919002,3,3,2,7,1,0,0,1,1,1,1,0,0,3,3,2,1,0,0,0,2,0,0,0,3,0,31,2
"18",39049902,"M",5,"Alto",6000000,"Maestria","CASADO","BOGOTA D.C.",60,"5","AMEX","I","Nacional",5931105,2,20,22,32,12,27,15,6,26,30,20,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2
"19",6753747,"M",6,"Alto",5850000,"Maestria","CASADO","BOGOTA D.C.",60,"0","AMEX","I","Nacional",4588413,2,2,2,2,2,2,1,0,0,1,1,2,2,1,1,1,2,1,0,1,0,1,3,0,2,1,31,2
"20",2993128,"F",6,"Alto",5100000,"Especializacion","CASADO","ANTIOQUIA",60,"0","VISA","P","Nacional",19151072,3,4,3,1,1,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2
"21",3570872,"F",6,"Alto",4500000,"Especializacion","SOLTERO","BOGOTA D.C.",60,"0","VISA","I","Nacional",13616846,2,13,41,36,36,38,43,27,44,60,55,38,23,40,35,16,34,47,48,49,5,1,0,12,0,2,743,2
"22",1465711,"M",4,"Medio",3000000,"Especializacion","CASADO","VALLE DEL CAUCA",60,"0","VISA","P","Nacional",197863,3,7,8,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,2
"23",603560,"F",4,"Medio",3000000,"tecnico","CASADO","ANTIOQUIA",60,"0","VISA","P","Internacional",2854777,3,4,49,40,16,11,2,0,0,7,1,45,51,7,2,0,10,30,25,8,1,1,0,0,0,0,310,2
"24",8477498,"F",4,"Medio",2700000,"tecnico","SOLTERO","ANTIOQUIA",60,"0","VISA","P","Nacional",5117679,3,4,2,3,0,1,1,4,0,2,0,1,2,0,1,1,0,0,2,0,1,1,1,0,3,0,30,2
"25",3935419,"M",4,"Alto",90000000,"Especializacion","CASADO","CALDAS",59,"0","VISA","P","Internacional",57728132,3,2,2,3,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,15,3
"26",7472685,"F",5,"Alto",31500000,"Especializacion","CASADO","ANTIOQUIA",59,"0","VISA","P","Nacional",88171387,3,1,7,7,1,14,9,7,5,8,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3
"27",6822570,"F",5,"Alto",30000000,"Pregrado","CASADO","BOGOTA D.C.",59,"0","AMEX","I","Nacional",22392014,2,1,4,3,3,2,3,3,3,1,1,2,1,2,2,5,2,1,11,2,2,1,1,4,22,8,90,1
"28",11362447,"F",4,"Alto",27000000,"Especializacion","CASADO","VALLE DEL CAUCA",59,"0","MASTER","P","Nacional",55574608,3,2,1,1,0,0,1,0,1,5,0,3,2,3,2,1,0,2,3,0,2,0,3,1,3,1,37,3
"29",6492119,"F",5,"Alto",27000000,"Maestria","CASADO","BOGOTA D.C.",59,"0","AMEX","I","Nacional",22586475,2,22,33,22,27,21,27,20,22,33,19,0,8,3,8,25,20,19,28,21,7,0,0,0,0,0,385,1
"30",7906585,"M",6,"Alto",25500000,"Especializacion","SOLTERO","ANTIOQUIA",59,"0","VISA","P","Internacional",13636958,3,6,2,2,4,3,1,2,4,3,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,35,1
"31",4085524,"M",5,"Alto",21000000,"Especializacion","CASADO","VALLE DEL CAUCA",59,"0","MASTER","I","Nacional",1148087,3,1,8,8,9,8,10,10,8,6,6,4,12,3,3,2,0,0,0,0,0,0,0,0,0,0,98,2
"32",14352761,"F",5,"Alto",19500000,"Especializacion","CASADO","ANTIOQUIA",59,"0","MASTER","P","Nacional",24552186,3,3,17,16,19,8,16,24,17,8,12,19,13,18,10,10,17,15,17,7,8,20,6,6,12,10,328,1
"33",13172843,"M",4,"Alto",13500000,"Maestria","CASADO","BOGOTA D.C.",59,"0","AMEX","I","Nacional",55128282,2,2,7,11,16,7,3,14,8,0,5,8,8,12,4,4,15,3,5,11,4,8,0,0,0,0,155,3
"34",11726300,"F",5,"Alto",12000000,"Pregrado","SOLTERO","BOGOTA D.C.",59,"0","VISA","I","Nacional",4958086,2,2,4,2,2,1,1,0,1,0,0,0,6,2,12,6,23,0,0,0,0,0,0,0,0,0,62,2
"35",4633414,"M",5,"Alto",10800000,"Especializacion","CASADO","ANTIOQUIA",59,"0","VISA","P","Nacional",45638512,3,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
"36",8920309,"F",4,"Alto",10500000,"Especializacion","CASADO","ANTIOQUIA",59,"0","MASTER","P","Nacional",22464288,3,35,18,19,14,4,4,1,2,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,107,2
"37",8108934,"M",6,"Alto",10500000,"Pregrado","CASADO","BOGOTA D.C.",59,"0","AMEX","I","Nacional",84509590,2,3,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
"38",3828973,"M",5,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",59,"0","VISA","P","Internacional",3402018,3,6,7,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
"39",3851832,"M",4,"Alto",9000000,"Maestria","SOLTERO","BOGOTA D.C.",59,"0","AMEX","I","Nacional",8645275,2,3,10,27,7,7,7,7,9,13,9,7,7,7,9,8,11,19,41,11,0,0,0,0,0,0,219,2
"40",3835417,"F",5,"Alto",7500000,"Especializacion","CASADO","VALLE DEL CAUCA",59,"0","MASTER","I","Nacional",13260997,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
"41",1812272,"M",5,"Alto",6000000,"Especializacion","CASADO","VALLE DEL CAUCA",59,"0","MASTER","P","Nacional",40325263,3,2,2,1,2,2,1,3,2,0,1,0,1,0,0,3,0,0,2,0,2,1,1,1,0,0,27,3
"42",8016314,"M",4,"Alto",6000000,"Especializacion","SOLTERO","ANTIOQUIA",59,"0","VISA","P","Internacional",13091868,3,7,5,6,11,2,8,12,8,9,11,11,3,16,28,14,30,15,25,16,23,19,20,19,19,7,344,2
"43",6740003,"M",4,"Alto",5400000,"Maestria","CASADO","BOGOTA D.C.",59,"0","AMEX","I","Nacional",10181978,2,7,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
"44",9258203,"M",4,"Alto",4500000,"Pregrado","CASADO","BOGOTA D.C.",59,"0","VISA","I","Nacional",2571100,2,21,28,24,11,10,34,37,52,59,54,84,68,56,47,32,9,0,0,0,0,0,0,1,0,0,627,2
"45",577132,"F",6,"Alto",4500000,"Maestria","CASADO","BOGOTA D.C.",59,"0","AMEX","I","Nacional",3954869,2,9,6,6,10,20,11,11,5,3,6,5,0,0,18,5,2,2,13,1,4,6,1,0,3,10,157,2
"46",15237975,"F",5,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",59,"0","VISA","P","Nacional",8577945,3,2,8,5,7,0,1,0,9,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41,2
"47",14141806,"F",5,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",59,"3","VISA","P","Nacional",25355444,3,1,16,7,2,11,1,28,39,9,11,29,3,11,12,8,21,17,12,10,8,21,6,9,10,9,311,2
"48",1001305,"M",5,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",59,"0","MASTER","P","Nacional",53798207,3,2,1,2,26,18,10,3,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3
"49",4822774,"M",6,"Alto",3600000,"Especializacion","CASADO","VALLE DEL CAUCA",59,"0","MASTER","P","Nacional",5357267,3,11,21,15,6,6,11,22,44,65,51,54,8,0,0,0,0,0,0,0,0,0,0,0,1,3,318,2
"50",14737536,"M",5,"Alto",3600000,"Especializacion","CASADO","BOGOTA D.C.",59,"0","VISA","I","Nacional",72034,2,23,32,16,17,9,31,12,12,11,10,12,9,5,2,0,0,0,0,0,0,0,0,0,0,1,202,2
"51",8837273,"F",4,"Medio",3000000,"tecnico","CASADO","ANTIOQUIA",59,"0","VISA","P","Internacional",1116318,3,10,5,4,9,23,2,3,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2
"52",7054243,"M",4,"Medio",3000000,"tecnico","CASADO","ANTIOQUIA",59,"0","VISA","P","Nacional",3631257,3,10,34,30,40,29,35,50,42,38,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,2
"53",8572524,"M",4,"Medio",3000000,"Pregrado","CASADO","BOGOTA D.C.",59,"0","VISA","P","Nacional",4170168,2,54,102,96,138,220,136,61,43,102,65,66,76,64,63,32,9,51,110,91,51,80,91,91,109,93,2094,2
"54",12526867,"F",5,"Alto",45000000,"Maestria","CASADO","BOGOTA D.C.",58,"0","AMEX","I","Nacional",73038979,2,3,1,6,4,6,15,5,9,0,0,10,5,10,15,8,2,4,2,0,0,0,0,0,0,0,105,3
"55",5512674,"F",5,"Alto",40650000,"Especializacion","SOLTERO","VALLE DEL CAUCA",58,"0","MASTER","I","Nacional",19629726,3,2,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,1
"56",12668061,"F",5,"Alto",39000000,"Especializacion","CASADO","ANTIOQUIA",58,"0","MASTER","P","Nacional",63207908,3,7,11,14,8,15,0,0,13,4,10,18,13,32,17,0,0,0,0,0,0,0,0,0,0,0,162,3
"57",8311630,"M",6,"Alto",30000000,"Especializacion","CASADO","ANTIOQUIA",58,"0","VISA","P","Internacional",21837698,3,19,33,33,47,35,34,56,51,32,93,95,66,96,95,70,67,56,70,115,92,89,100,134,185,62,1825,1
"58",383898,"M",6,"Alto",28500000,"Especializacion","CASADO","BOGOTA D.C.",58,"0","VISA","I","Nacional",12484982,2,2,9,15,18,9,23,18,8,12,12,9,7,0,0,0,0,0,0,0,2,0,0,0,0,0,144,1
"59",749709,"M",5,"Alto",27000000,"Pregrado","CASADO","BOGOTA D.C.",58,"3","AMEX","I","Nacional",61203236,2,1,5,8,9,5,6,14,3,18,1,1,0,1,1,2,4,6,11,21,19,5,0,0,0,0,141,3
"60",14525134,"M",4,"Alto",24000000,"Especializacion","SOLTERO","ANTIOQUIA",58,"0","MASTER","P","Nacional",3693692,3,6,7,3,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,2,0,0,0,0,31,1
"61",3457248,"F",6,"Alto",22800000,"Especializacion","SOLTERO","ANTIOQUIA",58,"0","VISA","P","Nacional",12187497,3,1,2,1,4,1,3,4,0,0,0,0,4,1,0,0,5,1,0,1,0,0,1,0,0,1,30,1
"62",7965191,"M",6,"Alto",21000000,"Especializacion","SOLTERO","ANTIOQUIA",58,"0","VISA","P","Nacional",10732650,3,4,5,2,4,7,2,6,7,11,2,4,7,3,0,2,0,0,0,1,0,0,0,0,0,1,68,1
"63",2456290,"F",5,"Alto",21000000,"Especializacion","VIUDO","VALLE DEL CAUCA",58,"1","MASTER","P","Nacional",23701480,3,1,3,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
"64",2556679,"M",5,"Alto",16200000,"Especializacion","CASADO","ANTIOQUIA",58,"0","VISA","P","Internacional",8123970,3,11,11,3,19,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,2,1,55,2
"65",3610392,"M",5,"Alto",13500000,"Especializacion","SOLTERO","VALLE DEL CAUCA",58,"0","MASTER","I","Nacional",190195,3,2,5,6,2,1,3,2,2,1,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,2,32,2
"66",15810478,"M",5,"Alto",12000000,"Especializacion","CASADO","ANTIOQUIA",58,"0","VISA","P","Nacional",3392843,3,1,4,2,5,6,5,5,3,0,1,8,1,0,2,0,1,0,0,2,4,3,0,3,1,1,58,2
"67",12288098,"M",4,"Alto",12000000,"Especializacion","CASADO","ANTIOQUIA",58,"3","VISA","P","Internacional",7849179,3,3,6,11,3,12,14,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55,2
"68",9280532,"M",5,"Alto",11100000,"Maestria","CASADO","BOGOTA D.C.",58,"0","AMEX","I","Nacional",23333900,2,29,36,36,32,54,28,42,41,46,53,43,57,49,59,48,53,46,56,44,50,58,38,43,23,38,1102,2
"69",7647138,"F",4,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",58,"0","VISA","P","Internacional",3936150,3,9,7,7,1,4,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2
"70",125553,"F",4,"Alto",9000000,"Pregrado","CASADO","BOGOTA D.C.",58,"0","AMEX","I","Nacional",7637387,2,7,5,7,10,7,18,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,2
"71",9141439,"M",6,"Alto",9000000,"Pregrado","DIVORCIADO","BOGOTA D.C.",58,"0","AMEX","I","Nacional",7047895,2,5,8,10,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2
"72",7098493,"F",4,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",58,"0","VISA","P","Nacional",606801,3,3,21,17,36,21,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2
"73",7646955,"F",4,"Alto",6000000,"Especializacion","SOLTERO","BOGOTA D.C.",58,"0","VISA","P","Internacional",14960452,3,27,54,25,30,37,51,41,27,41,32,29,40,37,28,64,49,61,38,56,37,40,34,4,51,2,935,2
"74",7345134,"M",5,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",58,"0","MASTER","P","Nacional",12659243,3,5,13,3,10,5,26,3,12,10,11,10,19,23,9,23,28,28,20,20,31,27,27,4,2,2,371,2
"75",4412366,"F",6,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",58,"0","MASTER","P","Nacional",17583799,3,4,1,1,12,3,0,0,11,16,5,1,1,1,1,1,1,1,1,2,1,1,2,2,4,2,75,2
"76",14980200,"M",4,"Alto",4500000,"Especializacion","SOLTERO","ANTIOQUIA",58,"0","VISA","P","Internacional",2982662,3,6,15,15,9,5,22,13,25,18,22,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,156,2
"77",4476804,"F",4,"Medio",3000000,"Pregrado","CASADO","BOGOTA D.C.",58,"0","VISA","I","Nacional",2750639,2,2,4,5,2,0,9,4,2,1,5,1,3,9,4,1,2,0,0,0,0,0,0,0,0,0,54,2
"78",2656702,"M",5,"Alto",64500000,"Pregrado","CASADO","BOGOTA D.C.",57,"0","AMEX","I","Nacional",81301124,2,5,3,5,1,5,4,1,0,0,16,8,13,9,16,12,1,2,2,2,1,2,1,1,12,10,132,3
"79",2120985,"M",5,"Alto",39000000,"Especializacion","SOLTERO","ANTIOQUIA",57,"0","VISA","P","Internacional",11514838,3,6,3,1,1,1,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
"80",8351945,"M",6,"Alto",25500000,"Especializacion","CASADO","VALLE DEL CAUCA",57,"0","MASTER","I","Nacional",3781931,3,5,5,5,1,2,2,2,0,2,4,1,3,4,1,1,3,3,2,2,2,2,2,3,2,2,61,1
"81",8733294,"M",6,"Alto",25500000,"Especializacion","CASADO","ANTIOQUIA",57,"2","VISA","P","Internacional",10469383,3,13,9,11,5,16,9,12,17,13,4,11,7,16,10,12,9,11,23,18,9,16,29,26,12,16,334,1
"82",2837191,"F",5,"Alto",25500000,"Especializacion","CASADO","ANTIOQUIA",57,"0","MASTER","P","Nacional",18913048,3,8,5,5,13,7,11,8,3,6,12,16,9,3,0,5,16,6,14,2,4,10,7,9,13,3,195,1
"83",12044231,"M",6,"Alto",21000000,"Maestria","CASADO","BOGOTA D.C.",57,"0","AMEX","I","Nacional",6703768,2,2,3,6,0,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
"84",7175779,"F",5,"Alto",21000000,"Maestria","CASADO","VALLE DEL CAUCA",57,"0","AMEX","I","Nacional",47606774,2,3,9,4,3,3,2,6,3,7,8,6,1,0,4,4,9,1,7,1,1,0,0,2,4,0,88,3
"85",8940966,"F",5,"Alto",18600000,"Especializacion","CASADO","ANTIOQUIA",57,"0","VISA","P","Internacional",13237761,3,2,1,4,0,0,1,0,3,8,3,1,7,0,5,14,9,0,3,4,5,0,0,0,0,0,70,2
"86",3907298,"M",6,"Alto",18000000,"Especializacion","CASADO","ANTIOQUIA",57,"0","VISA","P","Internacional",13078968,3,1,1,18,4,1,5,0,7,15,17,6,13,18,39,41,14,11,12,32,15,36,25,32,5,3,371,2
"87",7544587,"F",5,"Alto",18000000,"Pregrado","CASADO","BOGOTA D.C.",57,"0","VISA","I","Nacional",17361211,2,13,5,4,20,7,6,1,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1
"88",14513531,"F",4,"Alto",16500000,"Especializacion","CASADO","ANTIOQUIA",57,"0","VISA","P","Internacional",1850029,3,1,3,3,1,6,5,4,3,0,3,6,1,0,2,8,2,3,2,5,3,3,1,1,1,4,71,2
"89",8160791,"F",4,"Alto",12000000,"Maestria","CASADO","BOGOTA D.C.",57,"0","AMEX","I","Nacional",1283718,2,1,2,1,1,0,1,0,0,5,2,2,0,0,2,1,1,2,1,6,5,4,6,12,9,15,79,2
"90",15740738,"F",4,"Alto",12000000,"Especializacion","CASADO","ANTIOQUIA",57,"0","VISA","P","Nacional",7558845,3,1,26,18,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2
"91",5338221,"M",4,"Alto",12000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",57,"0","MASTER","P","Nacional",2585572,3,6,3,5,0,4,4,6,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2
"92",3041477,"M",5,"Alto",10500000,"Especializacion","CASADO","ANTIOQUIA",57,"0","VISA","P","Internacional",1291318,3,3,2,1,2,3,3,1,5,4,2,3,2,2,5,1,0,2,2,7,3,1,1,1,3,0,59,2
"93",4724852,"M",6,"Alto",6000000,"Maestria","CASADO","BOGOTA D.C.",57,"0","AMEX","I","Nacional",30514426,2,4,5,5,0,4,7,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,2
"94",4626257,"F",6,"Alto",3600000,"Especializacion","CASADO","VALLE DEL CAUCA",57,"0","AMEX","I","Nacional",286463,3,9,16,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2
"95",2589347,"F",5,"Alto",3600000,"Especializacion","CASADO","ANTIOQUIA",57,"2","VISA","P","Internacional",3665325,3,10,4,7,0,7,4,3,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,55,2
"96",13273905,"M",4,"Alto",45000000,"Especializacion","CASADO","ANTIOQUIA",56,"0","VISA","P","Internacional",375361,3,3,18,16,11,11,18,15,18,11,22,38,24,25,35,43,30,33,42,28,55,64,52,41,42,27,722,1
"97",3852505,"M",4,"Alto",34500000,"Maestria","CASADO","BOGOTA D.C.",56,"0","VISA","P","Nacional",56741859,2,1,1,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
"98",14081711,"F",4,"Alto",31500000,"Especializacion","CASADO","BOGOTA D.C.",56,"0","VISA","P","Nacional",25154357,2,7,4,10,11,10,4,0,3,25,7,8,10,35,3,3,0,0,0,0,0,0,0,0,0,0,140,1
"99",7093681,"F",4,"Alto",30000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",56,"0","AMEX","I","Nacional",5704789,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,2,1,1,1,1,1,34,1
"100",8468179,"F",6,"Alto",28500000,"Especializacion","CASADO","ANTIOQUIA",56,"0","VISA","P","Internacional",18289370,3,3,7,5,4,1,0,4,0,2,3,4,0,6,9,5,1,9,8,1,5,4,0,0,0,0,81,1
"101",3915965,"F",6,"Alto",25500000,"Especializacion","SOLTERO","ANTIOQUIA",56,"0","MASTER","P","Nacional",10259161,3,6,2,5,1,1,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
"102",13982056,"M",5,"Alto",22500000,"Especializacion","CASADO","ANTIOQUIA",56,"0","VISA","P","Nacional",7054851,3,1,18,5,28,0,2,4,4,15,11,13,22,10,4,10,12,25,34,19,25,15,30,3,0,0,310,1
"103",24039093,"M",5,"Alto",22500000,"Especializacion","DIVORCIADO","ANTIOQUIA",56,"3","MASTER","P","Nacional",6847748,3,2,3,3,5,0,2,8,15,4,5,7,9,14,16,6,0,1,0,0,0,0,0,0,0,0,100,1
"104",14294950,"F",5,"Alto",19500000,"Especializacion","CASADO","VALLE DEL CAUCA",56,"0","MASTER","I","Nacional",5159896,3,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
"105",7215686,"M",5,"Alto",18000000,"Maestria","CASADO","BOGOTA D.C.",56,"0","AMEX","I","Nacional",13550587,2,1,2,4,4,2,2,3,4,5,5,10,9,9,4,5,6,21,13,15,14,6,16,36,24,21,241,2
"106",8247436,"F",6,"Alto",15000000,"Especializacion","CASADO","BOGOTA D.C.",56,"0","VISA","P","Nacional",46735210,2,4,10,10,20,18,16,7,20,10,11,19,13,13,10,26,25,55,15,19,12,34,8,12,11,8,406,3
"107",11464386,"F",5,"Alto",12000000,"Especializacion","SOLTERO","BOGOTA D.C.",56,"0","VISA","P","Nacional",5489673,2,4,19,15,24,23,20,18,7,24,20,18,17,15,21,22,23,29,26,28,24,11,11,11,16,19,465,2
"108",11759580,"F",6,"Alto",12000000,"Especializacion","SOLTERO","ANTIOQUIA",56,"0","MASTER","P","Nacional",8052646,3,1,8,12,13,6,4,2,5,2,4,7,3,10,3,0,0,0,0,0,0,0,0,0,0,0,80,2
"109",699606,"F",6,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",56,"0","VISA","P","Internacional",4786325,3,2,9,1,2,2,3,0,0,1,0,0,0,1,0,2,3,3,4,4,0,0,0,0,0,0,37,2
"110",733273,"M",4,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",56,"4","VISA","P","Internacional",7290649,3,1,3,6,4,5,7,5,6,4,7,4,5,4,12,7,0,0,0,0,0,0,0,0,0,0,80,2
"111",14345114,"M",6,"Alto",9000000,"Especializacion","SOLTERO","ANTIOQUIA",56,"0","VISA","P","Internacional",3897875,3,2,5,9,7,3,12,5,0,3,3,4,4,2,7,14,12,0,0,0,0,0,0,0,0,0,92,2
"112",8722915,"F",4,"Alto",9000000,"Especializacion","SOLTERO","ANTIOQUIA",56,"0","MASTER","P","Nacional",8987518,3,1,2,1,4,0,1,2,1,6,0,0,0,0,0,0,0,2,1,0,2,0,0,3,7,0,33,2
"113",6061033,"M",5,"Alto",7500000,"Maestria","CASADO","BOGOTA D.C.",56,"0","AMEX","I","Nacional",98580554,2,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
