Cliente_Id;Sexo;Estrato;Segmento;Rango de ingresos;Nivel de estudio;Estado civil;Departamento;Edad;Hijos  ;Franquicia;Canal: Presente/No presente;Origen: Nacional /Internacional;Monto transado;Reclamos realizados;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906
11800608;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;12,243,447; 3 ;10;15;3;;;;;;2;6;10;9;3;7;9;4;6;6;7;5;3;2;5;3;1
39346339;F;-1;-1; 31,500,000 ;-1;-1;-1; 25 ;?;3;P;Internacional;7,443,806; 3 ;5;10;4;8;;1;;7;;;5;1;8;15;5;13;10;19;13;23;7;6;14;7;7
1116050;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;2,293,764; 3 ;18;8;23;22;14;12;26;34;46;29;15;19;4;14;15;34;18;40;17;13;32;17;24;33;21
28661781;F;-1;-1; 12,000,000 ;-1;S;-1; 43 ;4;3;P;Internacional;1,421,238; 3 ;5;11;3;;5;;;;;;;;;;;;;;;;;;;;
17977223;F;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;62,852,921; 3 ;3;1;1;1;1;;2;1;1;1;2;;3;2;;1;;;;;;;;1;
45522954;-1;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;72,247,873; 3 ;5;12;2;5;12;7;6;7;4;6;3;6;3;23;3;;;6;2;2;;;;;1
7292665;F;-1;-1; 5,700,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;5,253,316; 3 ;4;3;2;8;6;4;6;9;12;4;2;5;10;1;4;9;5;5;3;7;2;3;8;7;7
34838396;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;41,687,267; 3 ;2;9;2;;;;1;;1;;2;;;;;;;;;;;;;;
24153838;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;3,952,425; 3 ;21;41;24;14;25;24;32;21;29;33;34;22;25;19;38;17;16;45;30;14;;1;1;1;
41015011;M;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;3,756,426; 3 ;5;3;10;11;11;1;1;7;2;1;2;5;6;2;1;5;7;4;2;2;3;10;8;8;8
2784722;-1;-1;-1; 7,200,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;758,243; 3 ;2;7;10;6;14;2;;3;2;;;;1;2;;;3;2;;;;2;;;
30330453;F;-1;-1; 4,500,000 ;-1;S;-1; 26 ;?;3;P;Internacional;7,036,161; 3 ;8;9;1;;;1;3;2;1;1;;;2;5;4;;5;;1;;;3;;;6
19645895;F;-1;-1; 22,500,000 ;-1;-1;-1; 57 ;?;3;P;Internacional;10,274,120; 3 ;1;1;1;1;2;;1;;;;;;;;;;;;;;;;;;
47191626;-1;-1;-1; 28,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;17,539,885; 3 ;1;2;1;1;1;;;;;;;;1;;;;;;;;;;;;
9828912;-1;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;68,925,462; 3 ;3;2;5;1;;1;2;4;8;4;3;1;4;3;19;6;3;1;8;10;6;5;6;5;18
37374643;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;3,429,732; 3 ;2;6;3;2;4;1;2;4;1;2;;;;;;;;;;;;;;;
26690085;M;-1;-1; 3,600,000 ;-1;-1;-1; 46 ;?;3;P;Internacional;26,536,594; 3 ;16;21;15;7;7;6;4;6;6;4;6;4;4;7;6;6;4;2;7;20;3;9;25;9;3
16005527;M;-1;-1; 8,100,000 ;-1;-1;-1; 26 ;?;3;P;Internacional;6,474,063; 3 ;1;2;1;2;;;;;;;;1;1;;;;;;;;;;;;
43551258;-1;-1;-1; 12,000,000 ;-1;-1;-1; 16 ;?;3;P;Internacional;1,683,705; 3 ;19;25;25;25;34;28;36;34;14;21;9;17;36;37;38;9;29;22;24;9;22;24;8;10;19
5320969;F;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;1,595,733; 3 ;1;2;2;11;1;;1;;3;;1;1;1;3;1;1;5;;1;;;;;;
32866700;M;2;-1; 6,000,000 ;-1;S;13863; 37 ;0;3;P;Internacional;21,934,194; 3 ;2;2;1;1;2;1;1;1;1;8;8;;;;;1;;;;;;;;;
22182142;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;922,338; 3 ;2;2;2;5;4;7;1;1;2;1;3;2;;;;;;;;;;;;;
11497584;M;-1;-1; 9,000,000 ;-1;-1;-1; 60 ;0;3;P;Internacional;2,130,667; 3 ;1;6;8;4;8;1;11;4;2;2;3;;3;7;2;1;6;4;1;4;10;1;2;2;8
39043315;M;-1;-1; 30,000,000 ;-1;-1;-1; 23 ;?;3;P;Internacional;17,005,410; 3 ;28;8;11;13;12;8;14;10;10;21;1;;1;;;;;;;;;;;;
813026;-1;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;8,906,232; 3 ;2;2;4;5;6;6;6;5;7;6;4;7;9;2;4;4;2;6;3;1;4;2;1;9;2
28358757;M;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;127,604; 3 ;8;17;19;25;7;20;11;18;10;8;8;20;14;16;10;11;14;16;16;23;20;;2;;2
17674199;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;35,564,320; 3 ;7;25;24;12;5;11;12;22;28;15;18;8;23;10;9;6;8;;;;;;;;8
45219930;-1;-1;-1; 10,500,000 ;-1;-1;-1; 16 ;?;3;P;Internacional;2,937,010; 3 ;1;4;8;11;3;22;13;17;8;5;1;18;15;15;4;6;20;7;11;2;;;;;
6989641;M;-1;-1; 27,000,000 ;-1;C;-1; 43 ;0;3;P;Internacional;76,578,858; 3 ;5;2;3;2;;;;;;;;;;;;;;;;;;;;;
34535372;M;-1;-1; 15,000,000 ;-1;-1;-1; 29 ;?;3;P;Internacional;561,720; 3 ;1;4;1;1;1;;;;;;;;;;;;;;;;;;;;
23850814;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;10,980,512; 3 ;10;12;25;32;36;38;26;31;33;30;9;;;;1;1;;1;;;;2;;;1
13166256;M;1;1; 7,800,000 ;-1;S;12508; 37 ;1;3;P;Internacional;6,933,029; 3 ;2;21;7;1;3;14;2;;3;5;4;5;6;6;;1;;;;;8;18;4;1;1
40711987;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;26,020,656; 3 ;4;3;1;1;5;1;1;;2;1;2;4;29;16;11;15;18;25;34;25;34;35;27;43;35
2481698;F;-1;-1; 3,600,000 ;-1;-1;-1; 62 ;0;3;P;Internacional;2,566,990; 3 ;4;4;2;;3;4;2;;;;;;;;;;;;;;;;;;
30027429;F;-1;-1; 3,000,000 ;-1;-1;-1; 40 ;?;3;P;Internacional;3,378,128; 3 ;30;54;51;86;79;118;63;84;109;97;100;28;4;115;122;129;115;109;85;76;83;65;65;69;29
19342871;F;-1;-1; 16,500,000 ;-1;-1;-1; 39 ;?;3;P;Internacional;8,346,276; 3 ;1;8;1;1;1;;1;;;;;1;;4;;;;;;;;;;;
46888602;-1;-1;-1; 19,500,000 ;-1;-1;-1; 31 ;?;3;P;Internacional;10,184,764; 3 ;1;3;2;4;4;6;14;12;8;4;11;15;11;9;5;1;1;;;;;;;;
8658313;F;-1;-1; 36,000,000 ;-1;-1;-1; 77 ;0;3;P;Internacional;33,182,602; 3 ;1;4;2;;;3;2;6;5;2;;;;1;;;2;;;;;;;;
36204044;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;25,368,307; 3 ;4;1;3;;3;;4;4;3;3;8;2;3;1;7;2;6;2;3;3;3;7;2;1;4
25519486;F;2;-1; 24,000,000 ;3;S;-1; 26 ;?;3;P;Internacional;17,757,841; 3 ;2;2;2;;;16;10;8;;;;;;;;;;;;;;;;;
47033874;F;-1;-1; 31,500,000 ;-1;-1;-1; 46 ;?;3;P;Internacional;15,719; 3 ;5;1;2;1;1;2;1;3;1;2;2;1;1;3;2;1;2;1;1;2;2;1;2;2;2
8803585;F;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;3,086,985; 3 ;4;5;3;2;2;;4;;1;7;1;5;;;;2;2;3;1;;1;2;1;1;
36349316;M;-1;-1; 15,000,000 ;-1;-1;-1; 24 ;?;3;P;Internacional;9,630,246; 3 ;8;2;7;4;10;14;11;3;5;5;3;10;5;21;9;5;9;5;27;28;;;;;
25664758;-1;-1;-1; 11,100,000 ;-1;S;-1; 30 ;0;3;P;Internacional;250,722; 3 ;1;1;1;1;2;2;2;1;1;1;1;3;1;2;1;3;1;1;2;2;1;1;2;;1
14980200;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;2,982,662; 3 ;6;15;15;9;5;22;13;25;18;22;2;;3;;;;;;;;;;;1;
42525931;-1;-1;-1; 4,200,000 ;-1;-1;-1; 20 ;?;3;P;Internacional;3,639,924; 3 ;9;13;8;6;7;11;6;4;6;5;3;8;5;7;10;9;8;14;4;8;2;;;;
4295642;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;14,176,670; 3 ;4;15;2;;3;;;;;;;;;;;;;;;;;;;;
31841373;M;-1;-1; 7,500,000 ;-1;-1;-1; 27 ;?;3;P;Internacional;23,896; 3 ;2;1;5;3;;3;;3;2;1;;2;1;1;4;2;;;;;;;;;
21156815;M;-1;-1; 18,000,000 ;-1;-1;-1; 59 ;?;3;P;Internacional;15,367,742; 3 ;1;7;1;3;3;4;5;4;4;7;4;2;2;3;3;6;3;7;3;4;5;2;1;2;1
48702546;M;-1;-1; 10,200,000 ;-1;-1;15649; 23 ;?;3;P;Internacional;2,897,422; 3 ;1;4;28;2;15;3;9;;16;4;2;5;;;41;7;4;11;2;16;1;9;10;26;36
10472257;M;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;4,562,931; 3 ;4;3;10;4;5;;1;5;6;1;3;4;2;3;2;;;1;;;1;4;1;2;1
38017988;F;-1;-1; 25,500,000 ;-1;S;11796; 34 ;1;3;P;Internacional;9,646,756; 3 ;22;19;18;19;10;19;22;4;1;;3;2;5;2;2;5;12;1;3;7;4;18;8;1;2
27333430;F;2;-1; 3,600,000 ;-1;-1;-1; 46 ;?;3;P;Internacional;13,166,045; 3 ;1;7;11;1;;10;5;1;2;1;6;5;6;1;12;6;6;10;6;4;4;;;;
16648872;-1;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;18,978,542; 3 ;8;5;9;8;6;12;7;1;11;1;2;;1;9;4;4;;8;;;1;;;1;
44194603;M;-1;-1; 25,500,000 ;-1;-1;-1; 15 ;?;3;P;Internacional;36,129,927; 3 ;3;4;4;6;4;2;;4;1;1;2;16;15;2;8;5;15;5;3;2;1;1;2;2;2
5964314;-1;-1;-1; 10,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;3,386,547; 3 ;14;8;19;10;15;20;7;1;2;4;11;4;7;11;6;3;2;4;3;1;1;5;3;4;2
33510045;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;3,956,810; 3 ;2;18;29;17;21;2;;;;12;16;21;21;16;;;;;;;24;3;;;
22825487;-1;-1;-1; 28,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;21,941,311; 3 ;11;18;16;12;9;;;1;;;;;;;;;;;;;;;;;
12140929;F;3;1; 25,500,000 ;-1;-1;-1; 40 ;0;3;P;Internacional;16,472,459; 3 ;5;3;2;4;4;2;6;7;2;4;6;4;7;4;3;4;3;4;3;4;2;2;7;4;8
39686660;M;-1;-1; 9,000,000 ;-1;-1;-1; 3 ;?;3;P;Internacional;6,025,639; 3 ;15;18;4;3;7;11;5;2;1;8;8;5;4;4;2;6;2;1;4;5;4;;8;;
1456371;F;2;-1; 9,000,000 ;-1;S;-1; 41 ;0;3;P;Internacional;6,474,372; 3 ;15;17;16;11;22;10;21;17;14;16;29;17;21;14;25;14;19;19;19;36;25;30;25;28;40
29002102;M;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;17,655,847; 3 ;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;
18317544;F;-1;-1; 3,600,000 ;-1;-1;-1; 51 ;?;3;P;Internacional;13,687,350; 3 ;61;53;46;26;23;9;43;20;21;8;6;18;5;8;10;12;9;14;10;4;5;17;43;18;10
45863275;F;-1;-1; 8,700,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;4,456,526; 3 ;1;5;3;3;4;7;1;;;;;;;;;;;;;;;;;;
7632986;F;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;20,072,824; 3 ;5;2;1;;2;5;;;;;;1;;;;;;;5;;1;;3;2;1
35178717;F;-1;-1; 22,500,000 ;-1;-1;-1; 26 ;?;3;P;Internacional;13,070,991; 3 ;2;1;4;6;6;1;1;3;7;10;6;6;3;2;4;2;7;7;8;6;1;4;1;3;2
28535555;F;-1;-1; 3,600,000 ;3;C;-1; 26 ;2;3;P;Internacional;3,591,802; 3 ;15;5;3;;5;1;;;1;;;1;7;8;;3;7;11;16;;2;1;;4;6
17850997;-1;-1;-1; 9,600,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;57,778,203; 3 ;7;2;7;5;7;;3;5;4;6;3;4;1;3;5;9;4;;;;;2;;;
45396728;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,259,050; 3 ;3;2;3;4;3;2;4;10;1;12;13;;13;7;17;10;5;;14;15;4;13;39;3;13
7166439;M;3;1; 12,000,000 ;-1;D;15649; 55 ;3;3;P;Internacional;3,479,370; 3 ;10;10;4;8;5;7;4;6;4;;;;;;;;;;;;;;;;
34712170;M;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;17,726,434; 3 ;11;29;21;12;7;10;1;1;1;2;;;;;;;;;;;;;;;
24027612;M;-1;-1; 18,000,000 ;-1;-1;23266;-1 ;?;3;P;Internacional;41,032,048; 3 ;1;7;7;4;1;6;3;5;5;9;3;4;5;2;5;17;2;3;8;3;1;1;11;3;2
13343054;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;25,244,239; 3 ;4;4;10;12;9;8;6;6;7;12;7;10;12;11;15;9;11;1;3;10;7;4;7;9;8
40888785;F;-1;-1; 3,600,000 ;-1;-1;-1; 41 ;?;3;P;Internacional;12,331,790; 3 ;8;3;8;;4;;6;;8;1;;;6;;;;;;;;;;;;
2658496;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;37,557,868; 3 ;14;26;2;12;11;20;12;2;;;;;;;;;;;;;;;;;
30204227;-1;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,268,200; 3 ;1;2;2;1;3;2;1;1;2;1;2;1;1;2;1;3;6;1;2;1;12;3;2;3;1
19519669;M;-1;-1; 9,000,000 ;-1;-1;-1; 34 ;?;3;P;Internacional;5,770,234; 3 ;8;7;9;6;4;6;3;8;4;4;1;7;5;6;5;4;10;8;5;7;11;8;17;5;10
47065400;M;-1;-1; 3,600,000 ;-1;-1;-1; 69 ;?;3;P;Internacional;6,735,636; 3 ;71;143;81;155;76;101;110;78;11;2;1;;1;2;2;;;3;;;;;;;
8835111;F;-1;-1; 30,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;65,418; 3 ;15;11;5;12;10;17;8;17;22;14;13;15;16;14;15;20;10;21;15;14;13;6;17;20;10
36380842;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;773,347; 3 ;7;6;6;5;7;3;8;8;5;2;2;10;8;4;5;;;;;;;;;;
15011726;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;18,289,653; 3 ;36;2;5;;;;;;;;;;;;2;1;1;2;2;;;;;;
42557457;F;0;1; 24,000,000 ;-1;S;-1; 2 ;0;3;P;Internacional;17,536,471; 3 ;2;2;6;5;;3;2;3;;;1;4;1;1;3;;;;;;;;;;
4327168;F;-1;-1; 3,600,000 ;-1;-1;-1; 40 ;0;3;P;Internacional;4,011,090; 3 ;9;19;40;31;40;41;29;11;11;9;9;14;6;14;7;7;4;;;;;;;;
31872899;F;-1;-1; 21,600,000 ;-1;-1;-1; 38 ;?;3;P;Internacional;11,136,178; 3 ;10;10;16;9;14;11;5;8;10;10;5;6;5;4;3;2;6;2;3;8;6;1;;3;2
21188341;-1;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;12,712,913; 3 ;2;8;12;7;8;14;10;;;;;;;;;;;1;;;;;;;
48734072;F;-1;-1; 3,600,000 ;-1;-1;-1; 23 ;?;3;P;Internacional;19,053,783; 3 ;2;11;8;5;10;11;23;6;4;7;2;4;3;8;15;1;3;8;7;15;;4;1;;5
38049514;F;-1;-1; 21,000,000 ;-1;-1;-1; 20 ;?;3;P;Internacional;2,746,924; 3 ;19;21;40;57;28;51;32;28;40;50;57;43;61;77;100;74;8;14;49;55;75;93;78;43;52
27364956;F;-1;-1; 6,000,000 ;-1;-1;-1; 36 ;?;3;P;Internacional;9,784,533; 3 ;2;8;9;9;8;9;2;;;;;;;;;;;;;;;;;;
16680398;M;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,120,658; 3 ;16;13;11;26;13;15;15;16;19;14;19;35;23;31;27;33;19;16;11;25;16;14;10;21;5
44226129;F;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;22,496,124; 3 ;7;4;3;7;2;3;2;2;7;4;2;2;5;3;1;1;1;16;11;3;3;5;4;3;4
5995840;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;64,811,174; 3 ;5;11;10;2;7;6;3;1;7;6;;6;16;10;15;5;12;19;9;;8;7;21;14;4
26343402;M;-1;-1; 13,500,000 ;-1;-1;-1; 18 ;?;3;P;Internacional;18,443,944; 3 ;2;5;21;16;8;15;3;1;1;1;3;6;3;4;8;1;5;4;8;2;6;1;1;6;10
15658844;M;2;-1; 7,500,000 ;0;U;15703; 43 ;0;3;P;Internacional;29,522,791; 3 ;3;2;4;3;3;7;9;7;9;13;12;10;6;4;5;6;5;4;4;4;3;3;5;5;5
43204575;-1;-1;-1; 28,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;7,146,193; 3 ;24;31;73;58;74;128;64;46;5;10;12;8;;;17;1;2;35;28;2;;1;41;71;69
4974286;F;-1;-1; 22,500,000 ;-1;-1;-1; 43 ;0;3;P;Internacional;8,917,341; 3 ;1;2;1;;1;2;2;4;4;2;3;13;1;3;1;14;8;;1;4;1;3;15;;2
32520017;-1;3;1; 17,100,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;3,609,257; 3 ;2;1;3;13;6;2;9;6;6;10;4;7;2;3;2;6;8;9;5;5;5;3;4;6;7
21835459;M;-1;-1; 7,500,000 ;-1;-1;18553; 46 ;?;3;P;Internacional;3,997,298; 3 ;4;26;32;64;48;7;8;2;2;3;;;;;2;;;2;;;1;;;;
49381190;F;-1;-1; 21,000,000 ;-1;-1;-1; 34 ;?;3;P;Internacional;19,200,944; 3 ;6;5;5;19;10;6;5;5;2;7;3;2;4;3;3;3;4;3;3;2;2;2;1;;3
11150901;F;-1;-1; 16,500,000 ;-1;-1;-1; 29 ;0;3;P;Internacional;4,656,980; 3 ;8;7;2;5;;;;;;5;;1;2;1;2;1;4;4;2;9;4;16;4;7;7
38696632;M;-1;-1; 4,500,000 ;-1;-1;-1; 26 ;?;3;P;Internacional;4,156,036; 3 ;11;3;1;8;3;5;7;5;5;17;6;16;4;;1;7;3;17;9;9;4;1;;10;17
466343;-1;-1;-1; 4,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;16,960,735; 3 ;4;8;12;22;3;2;2;;3;3;3;3;4;;;2;6;6;14;;;3;;8;4
28012074;-1;-1;-1; 10,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;22,682,969; 3 ;2;3;2;;;;;;;;;;;;;;;;;;;;;;
17327516;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,604,820; 3 ;4;1;2;1;5;4;12;1;2;2;1;2;3;3;1;3;7;5;3;3;5;4;2;1;1
44873247;M;-1;-1; 3,600,000 ;-1;-1;-1; 55 ;?;3;P;Internacional;3,174,479; 3 ;13;5;1;6;16;11;6;4;;6;2;6;10;2;1;;2;;5;;;;;;
6642958;M;-1;-1; 46,500,000 ;-1;-1;-1; 91 ;0;3;P;Internacional;8,997,124; 3 ;10;2;4;3;;2;;;;6;2;5;11;10;10;8;35;19;4;5;4;7;1;12;2
34188689;M;-1;-1; 16,500,000 ;-1;-1;-1; 46 ;?;3;P;Internacional;28,453,367; 3 ;41;50;38;78;79;32;31;10;56;77;31;25;8;12;29;15;1;;;;;;;;
23504131;F;3;1; 22,500,000 ;3;S;-1; 28 ;?;3;P;Internacional;20,692,634; 3 ;4;6;8;9;4;;7;1;3;7;13;2;8;;2;1;11;2;2;;;2;2;6;3
40365304;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;6,037,223; 3 ;1;32;21;;;;;;;;;;;;;;;;;;;;;;
2135015;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;5,015,110; 3 ;1;1;1;;2;;;;;;;;;;;;;;;;;;;;
29680746;M;-1;-1; 43,500,000 ;-1;-1;-1; 38 ;?;3;P;Internacional;13,893,867; 3 ;5;6;6;4;3;5;5;3;2;3;12;8;2;1;2;;1;;;;;;;;
18996188;M;-1;-1; 4,500,000 ;-1;-1;-1; 44 ;?;3;P;Internacional;11,325,128; 3 ;8;14;11;8;2;2;7;;1;1;;;;;;;;;;;;;;;
46541919;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;10,090,690; 3 ;1;3;6;1;;2;;3;1;3;2;3;;1;8;5;7;4;2;3;4;4;2;1;2
8311630;M;-1;-1; 30,000,000 ;-1;-1;-1; 58 ;0;3;P;Internacional;21,837,698; 3 ;19;33;33;47;35;34;56;51;32;93;95;66;96;95;70;67;56;70;115;92;89;100;134;185;62
35857361;M;-1;-1; 4,800,000 ;-1;-1;-1; 44 ;?;3;P;Internacional;5,022,006; 3 ;1;1;4;1;1;3;1;2;2;2;1;;1;;;;;2;;1;1;;;3;
25172803;M;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;3,812,312; 3 ;19;19;1;6;10;10;1;;;;2;;3;;;;;2;;;;;;;4
14488245;M;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;37,111,895; 3 ;5;3;7;8;3;1;1;1;;;;;;;3;;5;2;;;;1;;;
42033976;M;-1;-1; 5,700,000 ;-1;-1;-1; 31 ;?;3;P;Internacional;14,675,321; 3 ;7;4;5;4;1;4;4;2;3;2;2;8;5;2;2;4;3;2;3;2;6;3;3;4;3
16922471;F;-1;-1; 24,000,000 ;-1;-1;-1; 36 ;?;3;P;Internacional;26,884,470; 3 ;3;1;1;1;;;2;;4;5;2;;;3;2;;2;2;1;2;1;;;;1
44468202;M;-1;-1; 9,000,000 ;-1;-1;-1; 42 ;?;3;P;Internacional;5,407,033; 3 ;10;24;15;17;12;18;17;21;16;7;23;14;40;10;11;15;18;14;17;7;16;25;13;15;15
6237913;F;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;21,907,753; 3 ;5;1;1;;1;;;;;1;;1;;;2;1;;2;1;4;;15;;;
33783644;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;25,777,030; 3 ;10;10;17;8;9;9;10;7;10;9;;17;;;;;;;;;;;;;
23099086;F;-1;-1; 25,500,000 ;-1;-1;-1; 40 ;?;3;P;Internacional;73,134,270; 3 ;3;2;3;;1;;1;;;;5;3;;2;2;2;2;;1;1;;;1;2;
12414528;-1;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;4,107,864; 3 ;2;3;4;4;4;13;7;10;19;6;20;5;16;3;20;2;;;;;;;;;
39960259;M;-1;-1; 36,000,000 ;-1;-1;-1; 42 ;?;3;P;Internacional;14,509,871; 3 ;2;3;4;7;5;3;3;1;3;1;2;1;2;2;;4;4;3;2;1;3;4;2;1;7
1729970;M;-1;-1; 8,700,000 ;-1;-1;-1; 63 ;0;3;P;Internacional;10,977,604; 3 ;2;16;7;5;3;14;15;7;7;10;6;10;4;7;7;6;2;6;3;5;4;6;9;4;1
29275701;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;7,131,794; 3 ;1;11;15;10;21;24;18;14;19;13;20;22;16;23;12;35;;;;;;;;;
18591143;M;-1;-1; 7,500,000 ;-1;C;14887; 50 ;2;3;P;Internacional;4,045,497; 3 ;1;7;6;7;3;4;5;1;5;7;5;4;5;4;2;2;5;6;;2;1;2;23;;
46136874;M;-1;-1; 9,000,000 ;-1;-1;-1; 60 ;?;3;P;Internacional;8,165,829; 3 ;7;23;36;26;37;33;33;17;20;16;2;;1;1;;;;;;;;;;;
7906585;M;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;0;3;P;Internacional;13,636,958; 3 ;6;2;2;4;3;1;2;4;3;1;1;2;1;1;1;1;;;;;;;;;
35452316;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,698,673; 3 ;2;7;1;6;5;8;2;;6;5;2;1;3;8;5;1;3;1;;7;2;2;9;3;4
24767758;-1;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;24,100,614; 3 ;1;2;3;5;;;;;;;;;;;;;;;;;;;;;
14083200;M;-1;-1; 4,500,000 ;-1;-1;-1; 32 ;0;3;P;Internacional;3,577,203; 3 ;10;5;1;1;2;3;4;3;1;2;3;4;2;3;1;1;2;2;4;5;1;2;2;3;3
41628931;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;5,668,580; 3 ;5;5;6;6;13;15;7;8;14;24;43;33;1;1;1;1;1;2;1;1;1;1;3;3;3
3398642;M;-1;-1; 1,500,000 ;-1;-1;-1;-1 ;?;3;P;Internacional;1,487,082; 3 ;41;34;43;54;33;65;56;56;53;65;66;76;80;85;69;42;63;46;24;12;11;23;28;33;47
30944373;F;3;1; 10,050,000 ;-1;-1;-1; 44 ;?;3;P;Internacional;16,523,596; 3 ;5;3;1;3;2;6;6;2;6;1;4;4;;2;2;1;;3;5;3;;;2;;2
20259815;F;-1;-1; 12,600,000 ;-1;-1;-1; 42 ;?;3;P;Internacional;32,861,433; 3 ;9;30;53;82;89;155;102;41;45;65;33;113;54;37;35;6;10;5;67;43;41;26;;;
47805546;M;2;-1; 3,000,000 ;-1;-1;-1; 42 ;?;3;P;Internacional;5,385,535; 3 ;1;1;1;2;10;3;;;;;;;;;;;;;;;;;;;
