Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx;Recency;Outliers;Mahal Distance
1375497;F;6;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;32;MASTER;P;Nacional;31693876;3;6;5;11;11;5;8;9;6;16;14;4;8;4;6;3;2;3;5;0;5;0;0;0;0;0;131;5;0;13.764.055.286.326.000
24877487;F;5;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;31;VISA;P;Internacional;1825339;3;2;6;6;4;3;3;3;2;4;7;10;9;2;4;14;5;7;2;11;21;11;20;8;10;20;194;0;0;1.312.400.892.548.200
36490102;M;5;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;31;VISA;P;Internacional;3284307;3;4;10;13;3;20;17;23;14;14;29;22;26;28;15;10;18;14;20;5;3;11;4;4;11;3;341;0;0;14.949.679.836.197.100
23840353;M;5;Alto;9000000;Maestria;SOLTERO;BOGOTA D.C.;31;AMEX;I;Nacional;3852900;2;2;1;9;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;21;0;13.606.309.433.548.800
38945740;M;5;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;31;VISA;P;Nacional;4601034;3;9;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;21;0;1.377.178.435.345.300
16197232;M;4;Alto;9000000;Especializacion;UNION LIBRE;VALLE DEL CAUCA;31;MASTER;I;Nacional;5494579;3;7;8;10;1;14;40;4;7;3;10;5;5;3;3;2;2;5;0;0;0;0;2;0;0;0;131;3;0;1.200.555.473.867.530
27363162;F;5;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;31;AMEX;I;Nacional;5921432;2;1;1;2;2;1;2;2;16;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;15;0;12.891.720.864.690.500
30538859;M;6;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;31;VISA;P;Nacional;6020035;3;10;13;5;7;4;2;5;2;1;15;3;2;7;4;0;9;19;18;45;52;27;0;0;0;0;250;4;0;12.439.302.524.599.500
27818779;F;6;Alto;9000000;Especializacion;SOLTERO;VALLE DEL CAUCA;31;MASTER;I;Nacional;6533061;3;3;8;11;0;2;2;4;3;2;14;4;0;4;3;3;5;2;4;3;17;6;5;7;6;0;118;1;0;11.828.284.584.490.800
29294686;M;5;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;31;VISA;Ninguno;Ninguno;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;15.445.006.871.571.500
44679952;F;6;Alto;9000000;Especializacion;SOLTERO;VALLE DEL CAUCA;31;MASTER;I;Nacional;12094225;3;1;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;20;0;12.674.467.313.508.300
4156957;F;6;Alto;9000000;Maestria;SOLTERO;BOGOTA D.C.;31;AMEX;I;Nacional;7126767;2;1;8;1;6;9;9;4;7;1;4;1;5;3;5;1;4;0;0;0;0;0;0;0;0;0;69;9;0;12.259.408.015.520.700
23683743;F;5;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;31;AMEX;I;Nacional;16127969;2;1;1;1;1;1;1;3;4;1;3;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;21;9;0;12.405.627.473.971.300
40805280;F;6;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;31;VISA;I;Nacional;13970273;2;5;6;1;8;6;8;3;16;5;3;1;10;10;3;9;3;3;2;0;0;0;0;0;0;0;102;7;0;10.950.318.962.889.600
8992741;M;4;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;31;MASTER;P;Nacional;16059396;3;1;6;3;6;6;14;4;6;3;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;14;0;1.162.063.754.373.190
45505988;F;6;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;31;VISA;P;Internacional;18284114;3;4;5;7;6;3;5;7;3;1;5;6;4;5;6;10;8;10;9;47;19;2;4;3;3;3;185;0;0;10.744.675.840.386.200
33128696;M;6;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;31;MASTER;P;Nacional;34369111;3;15;5;4;1;5;4;9;7;5;7;3;5;2;0;0;0;0;1;0;0;0;0;0;0;0;73;7;0;15.876.164.447.823.400
36687170;M;6;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;30;AMEX;I;Nacional;3564660;2;6;4;4;0;3;0;7;3;0;5;1;9;1;1;3;0;1;2;0;0;0;5;5;3;2;65;0;0;1.379.204.373.162.670
42847410;M;6;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;30;VISA;I;Nacional;3697333;2;3;5;3;7;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;18;0;14.308.820.303.466.900
