Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx
39179737;F;6;Alto;34500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;17682562;3;18;22;13;3;4;6;5;3;1;29;7;7;14;12;18;12;13;20;17;15;28;21;22;4;0;314
36422156;F;6;Alto;34500000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;14640002;2;3;5;3;3;3;1;2;2;4;12;2;13;6;1;1;3;3;0;0;1;0;0;0;0;1;69
26508719;M;5;Alto;34500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;23988625;3;2;15;6;14;15;6;3;8;8;0;0;0;0;0;0;1;1;6;1;0;0;0;0;0;0;86
39346339;F;6;Alto;31500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;7443806;3;5;10;4;8;0;1;0;7;0;0;5;1;8;15;5;13;10;19;13;23;7;6;14;7;7;188
37390549;M;5;Alto;31500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;16835408;3;1;4;2;3;2;3;3;2;0;0;2;13;1;0;0;0;0;0;0;2;2;0;0;0;0;40
15892576;M;4;Alto;30000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;2664724;2;7;5;2;4;0;7;1;6;5;3;22;31;4;4;4;20;4;9;3;2;2;1;1;2;4;153
48946291;M;4;Alto;30000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;15029342;2;5;6;5;8;5;1;2;6;1;3;5;5;4;3;4;8;7;9;5;3;6;12;7;17;5;142
27120967;M;6;Alto;28500000;Maestria;SOLTERO;VALLE DEL CAUCA;29;AMEX;I;Nacional;368444;2;1;1;1;0;0;3;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;11
49214771;M;5;Alto;27000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;6173591;3;2;3;2;4;3;4;0;0;3;3;4;1;1;2;1;4;2;1;4;1;4;0;0;0;0;49
32224150;F;4;Alto;27000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;13554831;3;2;9;7;5;2;4;8;1;3;4;2;9;6;11;2;12;30;7;4;3;15;3;10;3;6;168
32882606;M;6;Alto;27000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;16094487;3;1;1;4;0;3;0;0;0;0;3;0;1;0;0;3;2;5;0;0;0;3;3;3;2;3;37
11680704;M;5;Alto;27000000;Especializacion;SOLTERO;VALLE DEL CAUCA;29;MASTER;I;Nacional;10108455;3;3;4;4;0;0;0;8;0;0;1;1;0;2;2;5;0;0;0;4;0;2;2;2;1;5;46
3885112;F;4;Alto;27000000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;40019429;2;3;22;13;19;15;22;2;5;13;11;13;3;7;11;16;17;12;28;27;17;17;14;24;18;29;378
42007670;F;5;Alto;25500000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;14303415;2;6;8;4;5;6;2;2;3;1;2;4;3;3;1;1;3;2;2;24;5;10;10;4;4;0;115
16421849;M;6;Alto;25500000;Pregrado;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;9996073;2;2;3;2;2;3;5;1;1;1;1;1;1;1;1;1;1;1;6;1;2;1;1;1;1;1;42
35905506;F;6;Alto;25500000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;20221026;2;1;5;2;4;4;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
23097597;F;6;Alto;25500000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;21879307;2;5;12;8;0;1;0;0;0;1;4;3;0;1;6;0;0;1;0;0;0;0;0;3;0;0;45
24615634;F;4;Alto;25500000;Pregrado;CASADO;BOGOTA D.C.;29;VISA;I;Nacional;16760910;2;2;4;2;2;0;1;4;3;5;0;4;6;8;3;11;7;8;6;2;4;5;2;2;1;7;99
10644712;M;6;Alto;24000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;5381330;3;4;3;1;2;2;1;5;3;2;1;7;3;11;4;3;6;8;12;0;8;3;2;20;6;2;119
48757686;M;4;Alto;24000000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;9229621;2;14;3;5;6;4;6;12;8;3;4;4;0;0;1;2;0;7;4;0;1;2;2;1;1;1;91
33058405;M;5;Alto;24000000;Especializacion;SOLTERO;VALLE DEL CAUCA;29;MASTER;I;Nacional;10789078;3;4;14;16;3;16;8;14;1;3;1;6;11;18;7;9;3;3;3;6;7;17;14;10;16;21;231
23948063;F;6;Alto;22500000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;7210810;2;1;8;10;11;7;7;2;9;3;16;12;13;13;12;15;9;20;10;12;10;5;13;7;8;16;249
36826263;M;4;Alto;22500000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;880900;2;3;2;3;8;6;13;3;3;2;3;3;8;2;0;0;0;0;1;1;0;0;0;0;0;0;61
42111302;M;6;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;8754238;2;1;5;11;10;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
36398094;M;5;Alto;22500000;Maestria;SOLTERO;VALLE DEL CAUCA;29;AMEX;I;Nacional;10339938;2;7;1;53;47;8;6;4;2;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;134
29758133;F;5;Alto;22500000;Pregrado;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;4613453;2;1;6;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11
30206389;F;6;Alto;22500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;26401036;3;3;12;19;10;11;21;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93
43341792;F;4;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Internacional;26334336;3;2;4;1;0;13;10;1;4;1;10;1;2;3;3;4;1;0;0;16;9;2;9;19;24;16;155
3554253;F;6;Alto;22500000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;26586293;2;6;5;1;1;6;1;4;4;0;2;2;2;3;3;1;2;1;12;11;6;6;0;0;0;0;79
45833177;F;4;Alto;22500000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;28532764;2;2;10;2;2;0;5;1;0;0;0;0;5;4;0;2;1;0;7;2;3;0;1;0;1;0;48
16291585;M;5;Alto;21300000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;9112374;3;2;11;8;7;28;46;12;14;13;4;7;8;34;12;14;34;18;21;15;17;39;18;49;20;46;497
34299478;F;4;Alto;21000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;3160250;2;30;5;10;2;4;3;5;7;2;4;2;7;6;14;5;7;22;11;15;14;11;4;6;0;0;196
4697017;M;4;Alto;21000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;1701810;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
48823409;F;5;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Internacional;18620472;3;1;1;2;12;4;8;11;22;29;21;20;0;0;0;12;0;0;0;0;0;0;0;0;0;0;143
24600401;F;4;Alto;19500000;Maestria;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;10242676;2;1;17;17;12;3;12;20;2;9;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;98
23002489;F;5;Alto;19500000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;15022056;2;10;5;5;6;5;15;4;5;4;10;7;9;9;9;6;41;4;23;7;4;5;11;12;6;8;230
32875367;F;6;Alto;19500000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;25578413;2;3;6;10;4;11;14;4;12;10;12;15;25;13;8;8;9;5;8;20;1;4;4;0;0;5;211
33697060;M;5;Alto;18000000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;4533912;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
5285283;M;6;Alto;18000000;Pregrado;CASADO;BOGOTA D.C.;29;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40351274;M;6;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Internacional;596477;3;4;4;3;10;2;15;4;4;3;8;3;6;2;4;2;2;8;1;1;3;6;0;5;2;6;108
34662067;M;4;Alto;18000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;9142802;2;24;38;26;39;27;27;31;35;34;37;24;38;34;19;2;3;4;8;6;4;9;8;2;3;2;484
30289425;F;4;Alto;18000000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;9556678;3;10;5;4;52;47;41;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
15129775;M;6;Alto;18000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;9393068;2;2;4;4;1;3;5;10;2;2;1;1;3;1;2;6;1;0;3;4;1;1;8;2;1;2;70
3231285;F;6;Alto;18000000;Maestria;CASADO;BOGOTA D.C.;29;VISA;P;Nacional;15155943;2;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
27249864;M;4;Alto;18000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;26170673;3;12;21;5;7;5;3;2;3;18;15;7;12;6;4;10;5;6;6;11;3;4;3;5;7;3;183
18000633;M;6;Alto;18000000;Pregrado;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;20332979;2;4;8;9;10;9;23;12;13;9;21;15;14;7;8;1;0;0;0;0;0;1;0;0;0;7;171
1608964;M;6;Alto;18000000;Especializacion;CASADO;BOGOTA D.C.;29;VISA;P;Nacional;29967354;2;4;13;9;1;4;9;0;4;3;5;6;5;1;1;1;1;0;0;0;0;2;3;0;0;1;73
47825122;F;6;Alto;18000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;46081923;3;18;21;6;11;11;2;5;9;8;10;8;10;9;12;0;0;0;3;2;0;2;0;0;0;0;147
31015459;M;6;Alto;17100000;Maestria;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;12892841;2;5;1;1;9;3;4;11;4;4;5;3;5;3;3;1;0;1;2;7;5;3;4;9;13;14;120
11150901;F;6;Alto;16500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;4656980;3;8;7;2;5;0;0;0;0;0;5;0;1;2;1;2;1;4;4;2;9;4;16;4;7;7;91
49040318;F;6;Alto;16500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;20059140;3;25;40;18;41;38;41;23;13;65;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319
34535372;M;5;Alto;15000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;561720;3;1;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
4052978;F;4;Alto;15000000;Especializacion;CASADO;BOGOTA D.C.;29;VISA;I;Nacional;742189;2;6;2;4;9;1;6;7;7;0;0;1;0;3;3;0;1;1;1;3;4;6;7;6;3;5;86
20821409;F;5;Alto;15000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;11608595;3;1;13;11;12;23;24;25;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;121
2682457;F;5;Alto;15000000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;5572583;3;2;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;1;20
38588901;M;6;Alto;15000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;9855169;2;1;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
14536390;M;6;Alto;15000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;11589221;2;3;3;5;2;23;12;33;12;9;9;7;29;11;60;38;20;17;23;26;13;24;15;16;25;19;454
46645530;M;6;Alto;14250000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;2397850;3;6;6;5;0;2;2;5;8;0;1;0;10;2;0;5;6;2;0;1;0;0;1;1;3;1;67
6256898;M;6;Alto;13500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;1633525;3;5;10;5;11;33;7;5;5;6;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
16770347;M;4;Alto;13500000;Pregrado;CASADO;BOGOTA D.C.;29;VISA;I;Nacional;43725428;2;10;11;9;11;12;6;5;8;5;12;11;11;6;13;11;11;13;13;17;12;24;7;9;8;17;272
22382901;M;6;Alto;12000000;Especializacion;CASADO;ANTIOQUIA;29;MASTER;P;Nacional;957337;3;2;1;2;5;7;8;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;27
28029774;F;5;Alto;12000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;5115256;2;4;3;1;0;1;1;3;2;2;2;3;3;2;1;2;0;3;1;4;1;1;2;2;2;4;50
16548483;M;4;Alto;12000000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;1927873;2;14;14;6;15;24;21;5;6;17;15;8;33;6;16;75;24;10;28;13;31;33;19;12;16;6;467
25172803;M;5;Alto;12000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;3812312;3;19;19;1;6;10;10;1;0;0;0;2;0;3;0;0;0;0;2;0;0;0;0;0;0;4;77
10027040;M;5;Alto;12000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;11944322;3;4;11;11;4;10;13;26;28;11;20;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;144
31669000;F;4;Alto;12000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;5327417;2;15;6;7;8;9;5;6;5;10;19;19;6;2;6;10;6;12;9;3;4;11;9;16;29;39;271
3969555;F;5;Alto;12000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;7453449;3;1;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
30353863;F;6;Alto;12000000;Pregrado;UNION LIBRE;BOGOTA D.C.;29;AMEX;I;Nacional;17348899;2;5;9;13;10;1;12;3;10;9;0;11;5;2;21;8;2;4;6;2;4;5;8;3;4;5;162
26908197;M;6;Alto;12000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;25207220;2;2;4;8;4;0;1;3;6;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;35
42489511;M;5;Alto;12000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;51757149;3;3;6;5;2;5;4;0;1;2;3;9;1;0;11;3;38;4;23;19;10;6;5;30;16;9;215
47306453;F;4;Alto;10500000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;6635535;2;10;15;15;17;17;11;1;4;18;40;26;1;2;14;20;3;5;10;8;13;9;3;21;11;6;300
32856239;F;4;Alto;10500000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;11343564;2;2;5;3;3;1;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
6418932;M;6;Alto;10500000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;8192465;2;9;8;11;2;0;1;4;7;13;15;12;18;1;9;14;19;15;25;3;13;13;13;15;14;11;265
38322970;F;6;Alto;10050000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;5493965;2;2;2;2;2;2;1;0;0;0;0;1;0;0;0;4;0;3;2;1;0;3;0;0;0;0;25
47244095;F;6;Alto;9450000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;35160642;3;11;5;8;9;7;4;9;3;1;2;6;8;1;3;5;3;2;3;1;1;1;1;1;1;1;97
27762640;F;4;Alto;9000000;Maestria;UNION LIBRE;BOGOTA D.C.;29;AMEX;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32883952;F;6;Alto;9000000;Especializacion;SOLTERO;VALLE DEL CAUCA;29;MASTER;P;Nacional;2883666;3;1;1;2;4;2;4;5;4;4;4;5;1;3;5;8;8;1;1;1;6;0;0;0;0;0;70
45052859;M;5;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;3572275;2;1;1;6;2;2;2;3;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
35843678;M;5;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;3824257;3;4;1;1;5;10;5;2;1;1;1;7;4;2;3;3;2;2;5;11;3;2;1;3;2;6;87
34890865;M;6;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;4245960;3;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
16064562;M;4;Alto;9000000;Especializacion;SOLTERO;VALLE DEL CAUCA;29;MASTER;P;Nacional;4466600;3;2;2;1;2;10;4;6;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
26878364;F;4;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;6178832;3;1;2;2;4;4;2;2;2;6;2;0;7;1;4;2;2;1;6;0;3;0;0;0;0;0;53
40930099;F;6;Alto;9000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;6669567;2;11;12;7;6;1;6;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;49
30587208;M;4;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;6837699;3;1;2;2;3;7;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;19
30472646;F;5;Alto;9000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;7102107;2;5;1;5;5;0;0;0;0;0;0;0;0;0;0;0;7;25;8;9;10;13;6;11;31;11;147
4394237;M;4;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Internacional;226556;3;14;18;31;17;10;28;19;31;32;21;26;30;9;47;40;33;34;12;7;6;4;0;0;0;0;469
9479680;M;4;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Nacional;797829;3;12;9;3;5;4;2;5;3;1;3;2;2;2;3;1;5;5;6;6;4;3;4;2;3;6;101
32995088;F;5;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;8853668;3;6;3;1;1;1;1;4;2;1;4;2;2;2;3;4;6;3;3;7;3;4;11;4;5;6;89
19970861;M;4;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;3020736;2;8;27;4;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49
32022535;M;4;Alto;9000000;Pregrado;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;3117119;2;5;2;2;2;1;3;1;3;1;2;0;0;0;0;0;1;1;1;4;2;1;0;0;0;1;33
28149291;F;5;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;5008332;3;1;2;7;2;6;3;2;0;4;4;8;1;1;1;4;0;0;0;3;0;0;0;1;0;2;52
6162259;F;6;Alto;9000000;Especializacion;SOLTERO;VALLE DEL CAUCA;29;MASTER;P;Nacional;5340516;3;13;17;4;17;9;4;9;18;11;21;12;21;3;9;14;28;37;23;36;82;19;19;19;9;1;455
44506437;F;5;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;12623209;3;2;2;1;3;0;2;0;1;4;0;0;1;1;0;0;1;2;2;1;7;5;0;0;1;3;39
49298745;F;5;Alto;9000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;34327572;2;5;4;4;4;22;9;2;18;14;14;3;0;0;0;0;0;0;0;4;0;5;5;8;0;0;121
29274212;F;5;Alto;8700000;Especializacion;CASADO;BOGOTA D.C.;29;VISA;P;Nacional;29289099;2;2;5;6;6;23;18;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
16133915;F;4;Alto;8400000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;7199146;3;2;2;4;4;5;5;8;12;7;8;8;17;19;14;18;12;4;5;4;2;8;7;3;6;13;197
23178839;M;5;Alto;7800000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;Ninguno;Ninguno;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29941640;M;6;Alto;7500000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;1399828;2;2;4;2;2;1;3;0;4;2;6;2;4;3;3;2;2;1;2;2;1;3;4;2;0;0;57
16583027;M;5;Alto;7500000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;3637354;2;3;3;1;7;3;3;1;1;1;1;2;1;4;7;4;5;4;7;9;9;3;1;3;7;5;95
25976592;F;6;Alto;7500000;Especializacion;SOLTERO;CUNDINAMARCA;29;VISA;P;Internacional;6017402;3;3;1;4;2;4;1;2;2;3;5;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;34
3652175;F;5;Alto;7500000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;6998183;3;15;22;27;19;35;8;10;30;24;14;16;19;7;0;0;0;0;0;0;0;0;0;0;0;0;246
17682866;M;6;Alto;7500000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;10303732;2;6;10;8;0;2;9;6;0;6;9;3;8;5;1;11;0;0;2;3;3;1;0;0;0;0;93
20713005;M;5;Alto;7500000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;19160547;2;2;9;24;9;15;15;20;44;25;6;11;7;16;0;0;0;1;0;0;0;13;11;45;69;59;401
30430476;M;6;Alto;7500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;13377999;3;1;8;1;0;6;3;14;19;11;9;9;10;6;10;0;0;2;0;11;7;13;7;0;0;2;149
1470340;F;6;Alto;7500000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Internacional;22933711;3;4;10;7;8;8;9;3;14;11;14;26;37;24;45;30;27;25;13;16;9;3;6;4;19;22;394
48041297;F;5;Alto;7200000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;6353149;2;3;2;1;2;0;0;0;0;1;0;2;1;2;3;0;1;0;0;0;0;0;0;0;0;0;18
49209204;M;5;Alto;6300000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;Ninguno;Ninguno;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30227841;M;5;Alto;6300000;Pregrado;UNION LIBRE;BOGOTA D.C.;29;VISA;I;Nacional;1898828;2;3;5;7;8;5;9;4;11;12;14;8;15;8;5;3;24;9;9;5;7;5;6;3;10;2;197
43425379;M;5;Alto;6000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;7682964;3;11;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
17931015;F;6;Alto;6000000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;4948417;3;4;1;1;8;6;6;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
32116501;M;4;Alto;6000000;Maestria;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;20217758;2;12;13;20;29;31;42;36;35;45;34;37;41;18;9;27;24;9;0;0;0;0;0;0;0;0;462
13292951;F;5;Alto;6000000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;21008029;2;1;9;14;9;12;19;12;15;19;21;12;16;28;21;10;21;23;25;45;23;20;49;46;16;18;504
17680786;F;4;Alto;5400000;Maestria;CASADO;BOGOTA D.C.;29;AMEX;I;Nacional;39020;2;1;18;10;24;23;0;0;1;1;1;0;0;0;0;0;0;0;0;3;0;5;0;0;0;0;87
47889438;F;5;Alto;5100000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;14612007;3;1;1;2;2;1;0;2;0;0;0;0;18;1;7;0;1;0;0;0;0;0;0;0;0;0;36
45877427;M;5;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;Ninguno;Ninguno;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48883708;M;6;Alto;4500000;Pregrado;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;2373359;2;3;7;5;9;8;6;16;2;8;6;5;18;5;8;1;3;12;17;4;1;0;0;0;0;0;144
29960238;F;5;Alto;4500000;Maestria;SOLTERO;VALLE DEL CAUCA;29;AMEX;I;Nacional;3037768;2;4;1;2;2;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
44237814;M;6;Alto;4500000;Maestria;SOLTERO;BOGOTA D.C.;29;AMEX;I;Nacional;3970905;2;2;2;2;1;6;4;9;2;1;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;36
25497218;M;5;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;4467374;3;2;2;12;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
42254780;F;5;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;6554285;3;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
17723160;M;6;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Internacional;2290689;3;1;1;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;1;0;0;0;4;1;16
466343;F;4;Alto;4500000;Especializacion;CASADO;ANTIOQUIA;29;VISA;P;Internacional;16960735;3;4;8;12;22;3;2;2;0;3;3;3;3;4;0;0;2;6;6;14;0;0;3;0;8;4;112
47864152;M;4;Alto;3600000;Especializacion;SOLTERO;ANTIOQUIA;29;VISA;P;Nacional;2326846;3;15;15;15;13;10;23;14;27;18;28;17;0;0;0;0;0;0;0;0;7;0;0;0;0;0;202
